name                         ,url                                                    ,id
John Odino                   ,https://open.spotify.com/artist/4GqJW5H4Y82mT6RupLZ4zJ ,4GqJW5H4Y82mT6RupLZ4zJ
Johnny Sky                   ,https://open.spotify.com/artist/3EVZsBWq5KqdtS6eVNHN8d ,3EVZsBWq5KqdtS6eVNHN8d
Jose El Galan                ,https://open.spotify.com/artist/4iuco8hlIcTejsZiu0ZT5d ,4iuco8hlIcTejsZiu0ZT5d
Jose Manuel                  ,https://open.spotify.com/artist/0tm7JPzVFSAyrEDBixdZ57 ,0tm7JPzVFSAyrEDBixdZ57
Jose Manuel Calderon         ,https://open.spotify.com/artist/2O8eNYAp262V5QHDb1ZGLj ,2O8eNYAp262V5QHDb1ZGLj
Jose Manuel El Sultan        ,https://open.spotify.com/artist/4ze16F7YGNcVevcJqCNn6V ,4ze16F7YGNcVevcJqCNn6V
JR                           ,https://open.spotify.com/artist/3XH9HjOmomIwvkGpYRKIGl ,3XH9HjOmomIwvkGpYRKIGl
Juan Bautista                ,https://open.spotify.com/artist/1HT6moiiAuK2vQYbMlzR90 ,1HT6moiiAuK2vQYbMlzR90
Juan Lan Franco              ,https://open.spotify.com/artist/1G7F0DFeoqFStaycbV28ji ,1G7F0DFeoqFStaycbV28ji
Juan Lan Franco              ,https://open.spotify.com/artist/1G7F0DFeoqFStaycbV28ji ,1G7F0DFeoqFStaycbV28ji
Juan Luis Guerra 4.40        ,https://open.spotify.com/artist/3nlpTZci9O5W8RsNoNH559 ,3nlpTZci9O5W8RsNoNH559
Juan Manuel                  ,https://open.spotify.com/artist/2ytFwBb0KBIUGtnsIyC5mG ,2ytFwBb0KBIUGtnsIyC5mG
Judy Santos                  ,https://open.spotify.com/artist/1seU2dut8PjGSZbgrPl7by ,1seU2dut8PjGSZbgrPl7by
Junior & Jorge               ,https://open.spotify.com/artist/08Y8lyLej3SbV3BUILPp2d ,08Y8lyLej3SbV3BUILPp2d
Kamilo                       ,https://open.spotify.com/artist/02SKkZF4RBcoXDMw7IfQdA ,02SKkZF4RBcoXDMw7IfQdA
Karlos Rosé                  ,https://open.spotify.com/artist/6FQPrGwEepUrGKbzD3Zeib ,6FQPrGwEepUrGKbzD3Zeib
Kelvy Jai                    ,https://open.spotify.com/artist/3vLYXecLjL1QMINDiNNkFA ,3vLYXecLjL1QMINDiNNkFA
Kewdy De Los Santos          ,https://open.spotify.com/artist/09WWjWKYbCMbZ6PdK7AdHh ,09WWjWKYbCMbZ6PdK7AdHh
Kewin Cosmos                 ,https://open.spotify.com/artist/1nf6gLEC45OmoJFIxU7aUT ,1nf6gLEC45OmoJFIxU7aUT
Khris Joe                    ,https://open.spotify.com/artist/5456yJrD2DwBECccigU6Ct ,5456yJrD2DwBECccigU6Ct
Kiko Rodriguez               ,https://open.spotify.com/artist/1YYp1qwJ7EAitFINQ7gOKV ,1YYp1qwJ7EAitFINQ7gOKV
Kira Brown                   ,https://open.spotify.com/artist/3pa5M2Ewzy6L18H0PtrcD8 ,3pa5M2Ewzy6L18H0PtrcD8
Krisspy                      ,https://open.spotify.com/artist/5EG8kX3NJR8Az7XKu4Czu7 ,5EG8kX3NJR8Az7XKu4Czu7
La Alemana                   ,https://open.spotify.com/artist/0A2KrxZn7MSTbEKxdEg41c ,0A2KrxZn7MSTbEKxdEg41c
lau suarez                   ,https://open.spotify.com/artist/71L9EwMHDNfigKaYFWhg3L ,71L9EwMHDNfigKaYFWhg3L
Leonardo Paniagua            ,https://open.spotify.com/artist/3Kml6GsFtC3qYpQJLOlt1P ,3Kml6GsFtC3qYpQJLOlt1P
Leslie Grace                 ,https://open.spotify.com/artist/6BeO1KuAWBqFriL1mLHtNc ,6BeO1KuAWBqFriL1mLHtNc
Lirow                        ,https://open.spotify.com/artist/7DstIz9YAYYupeK7r5tbbs ,7DstIz9YAYYupeK7r5tbbs
Liza + Willie                ,https://open.spotify.com/artist/0uwNjcUHYdSlPs2IJhJoOq ,0uwNjcUHYdSlPs2IJhJoOq
Loisaidas                    ,https://open.spotify.com/artist/7yf5lI3yndnQlkqbvJrxnw ,7yf5lI3yndnQlkqbvJrxnw
Los Toros Band               ,https://open.spotify.com/artist/4cBjJBPtvetlysjjojDLUA ,4cBjJBPtvetlysjjojDLUA
Loukas                       ,https://open.spotify.com/artist/5ONx3HPfR4y3JmDHQ2OLNC ,5ONx3HPfR4y3JmDHQ2OLNC
Lucho Panic                  ,https://open.spotify.com/artist/2bpa42IKJCGSWKyFsH4HP6 ,2bpa42IKJCGSWKyFsH4HP6
Luiggy Luiggy                ,https://open.spotify.com/artist/4uLL6AUCIe56rQHUfHdxFU ,4uLL6AUCIe56rQHUfHdxFU
Luigi Arias                  ,https://open.spotify.com/artist/0vqQX1bA5106eQYUHybFKA ,0vqQX1bA5106eQYUHybFKA
Luis Gonzalez el Bachatero   ,https://open.spotify.com/artist/4AM3KtZpwkSuHCL7qm8leh ,4AM3KtZpwkSuHCL7qm8leh
Luis Miguel Del Amargue      ,https://open.spotify.com/artist/0tJDMMp9vT1q6zrPih0yFQ ,0tJDMMp9vT1q6zrPih0yFQ
Luis Segura                  ,https://open.spotify.com/artist/3xgpQ8RHWeHY9ARr9xkOpp ,3xgpQ8RHWeHY9ARr9xkOpp
Luis Vargas                  ,https://open.spotify.com/artist/6Mjbr8K3MiiRMqmFIB4zWq ,6Mjbr8K3MiiRMqmFIB4zWq
Luis y Andrea                ,https://open.spotify.com/artist/3WuUQzPFAFL7g0TPnoqB0a ,3WuUQzPFAFL7g0TPnoqB0a
Luna Llena                   ,https://open.spotify.com/artist/0KbDvkieJHAKnRaxyFWkbU ,0KbDvkieJHAKnRaxyFWkbU
Magali Fernandez             ,https://open.spotify.com/artist/3I0peIL0zEKLlzih80M7WQ ,3I0peIL0zEKLlzih80M7WQ
Manny Rod                    ,https://open.spotify.com/artist/18tdJvI6qutPImA2Hgdlyv ,18tdJvI6qutPImA2Hgdlyv
Many Many                    ,https://open.spotify.com/artist/7xZQ7A7XlNfzB6jei1zEud ,7xZQ7A7XlNfzB6jei1zEud
Marco                        ,https://open.spotify.com/artist/6QYfj1lCgv311B0Jda7Kf8 ,6QYfj1lCgv311B0Jda7Kf8
Marco Puma                   ,https://open.spotify.com/artist/5zRyKXpHPRHXXdIEwCHWkW ,5zRyKXpHPRHXXdIEwCHWkW
Marino Castellanos           ,https://open.spotify.com/artist/5ldlRSivvEgLKIUlrSX3Dz ,5ldlRSivvEgLKIUlrSX3Dz
Marino Perez                 ,https://open.spotify.com/artist/4CUaw25QTAfWb6wA0yWPrN ,4CUaw25QTAfWb6wA0yWPrN
Mario Baro                   ,https://open.spotify.com/artist/4svxKljLyMB1HaLbJainKP ,4svxKljLyMB1HaLbJainKP
Mayinbito                    ,https://open.spotify.com/artist/6FdgIggKvVgdMenO8cnnBA ,6FdgIggKvVgdMenO8cnnBA
Melvin War                   ,https://open.spotify.com/artist/7lf4ubebPjgnR8j25Gl32T ,7lf4ubebPjgnR8j25Gl32T
Memin El Sucesor             ,https://open.spotify.com/artist/1KshYq2zHdP0eNnHQ96Okn ,1KshYq2zHdP0eNnHQ96Okn
Mickey Then                  ,https://open.spotify.com/artist/6Xu0RsSkyZCkBUXDiRvyMT ,6Xu0RsSkyZCkBUXDiRvyMT
Monchy                       ,https://open.spotify.com/artist/5uK0DEv7wk3fZaR6pcukAS ,5uK0DEv7wk3fZaR6pcukAS
Monchy & Alexandra           ,https://open.spotify.com/artist/3rs3EOlJ8jyPpdGiQ9Mhub ,3rs3EOlJ8jyPpdGiQ9Mhub
Montelier                    ,https://open.spotify.com/artist/56O28NX1Su8GSYhuNGupjI ,56O28NX1Su8GSYhuNGupjI
Mr. Don                      ,https://open.spotify.com/artist/12YP3RGVLp3c36Zi6lFRtR ,12YP3RGVLp3c36Zi6lFRtR
Nandy Versátil               ,https://open.spotify.com/artist/3GwoCpFbjTgpIVbNikSfFr ,3GwoCpFbjTgpIVbNikSfFr
Ohana                        ,https://open.spotify.com/artist/2M4QdGAE4MG3ziTdfKxl36 ,2M4QdGAE4MG3ziTdfKxl36
Optimo                       ,https://open.spotify.com/artist/37tpydsl5wICltyf0U7iHM ,37tpydsl5wICltyf0U7iHM
Optimo                       ,https://open.spotify.com/artist/13w92E4gddj6OQbFFNX7f0 ,13w92E4gddj6OQbFFNX7f0
OXU & BREY                   ,https://open.spotify.com/artist/6MIEE7Vbb8DssygDodvqMd ,6MIEE7Vbb8DssygDodvqMd
Papo La Chercha              ,https://open.spotify.com/artist/6D9iNTqJ3ysZtfHUWgqXRZ ,6D9iNTqJ3ysZtfHUWgqXRZ
Pelo D'Ambrosio              ,https://open.spotify.com/artist/7d1wBAl5FEvOENbACiZIYZ ,7d1wBAl5FEvOENbACiZIYZ
Pepe Corniel                 ,https://open.spotify.com/artist/6p15rDl8RJ2klm07YI9unQ ,6p15rDl8RJ2klm07YI9unQ
Piero Spombo                 ,https://open.spotify.com/artist/6KcruMVjpG8GR8LIxFfxKu ,6KcruMVjpG8GR8LIxFfxKu
Pinto Picasso                ,https://open.spotify.com/artist/40DtWCtcmCd6GH8vKrDaJs ,40DtWCtcmCd6GH8vKrDaJs
